Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
4,"LA Chahl","Hot genes and hot tropics",2016,"Temperature","Taylor & Francis","https://www.tandfonline.com/doi/full/10.1080/23328940.2015.1133878","https://scholar.google.com/scholar?cites=6016618933669970109&as_sdt=2005&sciodt=2007&hl=en",194,"2021-09-15 11:30:54","HTML","10.1080/23328940.2015.1133878","","",,,,,4,0.80,4,1,5,"… Nevertheless four hundred years elapsed before the culinary use of chilli appeared to a significant extent in Britain and northern Europe … Indeed, studies on phytoliths in pottery have revealed the use of spice in European prehistoric cuisine 7 …","https://www.tandfonline.com/doi/full/10.1080/23328940.2015.1133878","https://scholar.google.com/scholar?q=related:vcBJ8gpTf1MJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
5,"H Liu, Y Gu, Z Lun, Y Qin, S Cheng","Phytolith-inferred transfer function for paleohydrological reconstruction of Dajiuhu peatland, central China",2018,"The Holocene","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0959683618782590","https://scholar.google.com/scholar?cites=11867421311416549703&as_sdt=2005&sciodt=2007&hl=en",195,"2021-09-15 11:30:54","","10.1177/0959683618782590","","",,,,,5,1.67,1,5,3,"Depth to water table (DWT, the depth from the water surface to the top of the peat surface) is one of the most important environmental variables related to the habitat types and distribution of veg...","","https://scholar.google.com/scholar?q=related:R0Hics6MsaQJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
10,"DA Croft, DF Su, SW Simpson","Methods in paleoecology: reconstructing Cenozoic terrestrial environments and ecological communities",2018,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=JjR1DwAAQBAJ&oi=fnd&pg=PR5&dq=phytoliths+europe&ots=98DcCK_57n&sig=k846Yw3rxIvljCY5twTcW3IXH1A","https://scholar.google.com/scholar?cites=8912612262106574279&as_sdt=2005&sciodt=2007&hl=en",196,"2021-09-15 11:30:54","","","","",,,,,10,3.33,3,3,3,"… Stable isotopes, phytoliths, and fossil soils may provide direct insights into the paleoecology, but the evidence may be spatially limited to … example, molar hypsodonty distinguishing grazing from browsing herbivores is used as a proxy for changing vegetation patterns in Europe …","","https://scholar.google.com/scholar?q=related:xy2nn6H1r3sJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
2,"MA Bronnikova, AV Panin, VV Murasheva…","Soil micromorphology in archaeology: history, objectives, possibilities and prospects",2016,"… института им. ВВ …","cyberleninka.ru","https://cyberleninka.ru/article/n/16936735","https://scholar.google.com/scholar?cites=6162808039403366059&as_sdt=2005&sciodt=2007&hl=en",197,"2021-09-15 11:30:54","HTML","","","",,,,,2,0.40,1,4,5,"… being extensively practiced in Western Europe (United Kingdom, Belgium, Spain and Germany), North America (the USA, Mexico and Canada), Northern and Eastern Europe (Czech Republic … Indicators of anthropogenic impact are rare, but convincing: phytoliths of cereals (Fig …","https://cyberleninka.ru/article/n/16936735","https://scholar.google.com/scholar?q=related:qyaPh0KxhlUJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
17,"D Pietsch, P Kühn","Buried soils in the context of geoarchaeological research—two examples from Germany and Ethiopia",2017,"Archaeological and Anthropological Sciences","Springer","https://link.springer.com/article/10.1007/s12520-014-0180-9","https://scholar.google.com/scholar?cites=2502441989728508466&as_sdt=2005&sciodt=2007&hl=en",198,"2021-09-15 11:30:54","","10.1007/s12520-014-0180-9","","",,,,,17,4.25,9,2,4,"Pedology is a discipline with a wide range of applications in geology, geomorphology, archaeology, geoarchaeology and geography. Especially paleopedology a.","https://www.researchgate.net/profile/Peter-Kuehn-2/publication/261013807_Buried_soils_in_the_context_of_geoarchaeological_research-two_examples_from_Germany_and_Ethiopia/links/0a85e5330297a18176000000/Buried-soils-in-the-context-of-geoarchaeological-research-two-examples-from-Germany-and-Ethiopia.pdf","https://scholar.google.com/scholar?q=related:MhrKLLt1uiIJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
13,"D Filipović, D Challinor, M Andrič","Vinča tell in southeast Europe: Multi-proxy palaeobotanical evidence from Late Neolithic levels and the implications for the environment and economy",2017,"Quaternary international","Elsevier","https://www.sciencedirect.com/science/article/pii/S1040618214007174","https://scholar.google.com/scholar?cites=17899370227324239167&as_sdt=2005&sciodt=2007&hl=en",199,"2021-09-15 11:30:54","","","","",,,,,13,3.25,4,3,4,"… Elsevier. Quaternary International. Volume 429, Part A, 30 January 2017, Pages 13-23. Quaternary International. Vinča tell in southeast Europe: Multi-proxy palaeobotanical evidence from Late Neolithic levels and the implications for the environment and economy …","https://www.academia.edu/download/42329522/Vina_tell_in_southeast_Europe_Multi-prox20160207-26197-rfsuev.pdf","https://scholar.google.com/scholar?q=related:Pz3dBmNWZ_gJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
18,"S Weber, MD Price","What the pig ate: A microbotanical study of pig dental calculus from 10th–3rd millennium BC northern Mesopotamia",2016,"Journal of Archaeological Science: Reports","Elsevier","https://www.sciencedirect.com/science/article/pii/S2352409X15301863","https://scholar.google.com/scholar?cites=874693476033939449&as_sdt=2005&sciodt=2007&hl=en",200,"2021-09-15 11:30:54","","","","",,,,,18,3.60,9,2,5,"… relates to animal diet. Starch granules and phytoliths, which derive from the plant foods consumed over the course of an animal's life, become imbedded in dental calculus and thus offer direct clues about diet. In this paper, we …","https://www.sciencedirect.com/science/article/am/pii/S2352409X15301863","https://scholar.google.com/scholar?q=related:-cdaBhWJIwwJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
1,"MJE Staller","Introduction to the Histories of Maize in Mesoamerica",2016,"Histories of Maize in Mesoamerica","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.4324/9781315427294-6/introduction-histories-maize-mesoamerica-mesoamerica-john-staller","https://scholar.google.com/scholar?cites=815883635111150721&as_sdt=2005&sciodt=2007&hl=en",201,"2021-09-15 11:30:54","","","","",,,,,1,0.20,1,1,5,"… The recent techniques involving isotope analysis, includ- ing research on phytoliths, have provided detailed informa- tion on the antiquity and role of maize to ancient cultures throughout the Americas and how such … 9. The Domestication of Europe, Blackwell, Oxford, UK …","https://www.academia.edu/download/41374269/HoMM_Part1-2.pdf#page=7","https://scholar.google.com/scholar?q=related:gcTa6NeZUgsJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
0,"T Köseoğlu","A phytolith study from Kinet Höyük Hatay",2019,"","repository.bilkent.edu.tr","http://repository.bilkent.edu.tr/handle/11693/52762","",202,"2021-09-15 11:30:54","","","","",,,,,0,0.00,0,1,2,"… This stage was primarily about the observation of phytoliths within living plants and some of the first encounters with phytoliths from environmental contexts (Piperno, 1988: 2). The first studies emerged in Europe because of curiosity …","http://repository.bilkent.edu.tr/bitstream/handle/11693/52762/10314374.pdf?sequence=1","https://scholar.google.com/scholar?q=related:X5rab5Q3_yYJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
0,"F Rivals, DG Drucker, MJ Weber, F Audouze…","Dietary traits and habitats of the reindeer (Rangifer tarandus) during the Late Glacial of Northern Europe",2020,"Archaeological and …","Springer","https://link.springer.com/article/10.1007/s12520-020-01052-y","",203,"2021-09-15 11:30:54","","10.1007/s12520-020-01052-y","","",,,,,0,0.00,0,5,1,"… Dietary traits and habitats of the reindeer (Rangifer tarandus) during the Late Glacial of Northern Europe. Download PDF. Download PDF. Original Paper; … Dietary traits and habitats of the reindeer (Rangifer tarandus) during the Late Glacial of Northern Europe …","","https://scholar.google.com/scholar?q=related:KAeMsB6H2IkJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
0,"VE Bowyer","Wild harvest: plants in the hominin and pre-agrarian worlds",2017,"","Taylor & Francis","https://www.tandfonline.com/doi/full/10.1080/19442890.2017.1364491","",204,"2021-09-15 11:30:54","","10.1080/19442890.2017.1364491","","",,,,,0,0.00,0,1,4,"… SEM), Kubiak-Martens identifies underground storage organs (USOs) such as rhizomes and bulbs from archaeological sites in Mesolithic Europe, to demonstrate … Boyadjian et al.'s study on starch granules and phytoliths from a Brazilian shell mound explores the use of a variety …","",""
0,"S Meyer, O Bödeker, R Vogelsang, M Kehl…","Late Pleistocene rockshelter stratigraphies and palaeoenvironments in Northeastern Africa–Case study Mochena Borago (Ethiopia)",2016,"Abstracts/Quaternary …","researchgate.net","https://www.researchgate.net/profile/Karin-Kindermann/publication/303504497_What_influences_the_sediment_composition_of_a_rockshelter_in_a_hyperarid_environment_Insights_from_sedimentological_and_micromorphological_analyses_at_the_archaeological_site_Sodmein_Cave_Egypt/links/5b0d5e60aca2725783eeb1d7/What-influences-the-sediment-composition-of-a-rockshelter-in-a-hyperarid-environment-Insights-from-sedimentological-and-micromorphological-analyses-at-the-archaeological-site-Sodmein-Cave-Egypt.pdf","",205,"2021-09-15 11:30:54","PDF","","","",,,,,0,0.00,0,5,5,"… reconstruction. Keywords: phytoliths, Olorgesailie, Koob Fora, Quaternary, hominins … environment. This study is affiliated to the CRC 806 “Our way to Europe” www.sfb806.de. We thank the German Science Foundation (DFG) for funding this project …","https://www.researchgate.net/profile/Karin-Kindermann/publication/303504497_What_influences_the_sediment_composition_of_a_rockshelter_in_a_hyperarid_environment_Insights_from_sedimentological_and_micromorphological_analyses_at_the_archaeological_site_Sodmein_Cave_Egypt/links/5b0d5e60aca2725783eeb1d7/What-influences-the-sediment-composition-of-a-rockshelter-in-a-hyperarid-environment-Insights-from-sedimentological-and-micromorphological-analyses-at-the-archaeological-site-Sodmein-Cave-Egypt.pdf",""
7,"OS Khokhlova, NL Morgunova, AA Khokhlov…","Climate and vegetation changes over the past 7000 Years in the Cis-Ural steppe",2018,"Eurasian Soil …","Springer","https://link.springer.com/article/10.1134/S106422931805006X","https://scholar.google.com/scholar?cites=11036222704276094747&as_sdt=2005&sciodt=2007&hl=en",206,"2021-09-15 11:30:54","","10.1134/S106422931805006X","","",,,,,7,2.33,2,4,3,"… In the Subboreal and Subatlantic periods, soils of the meadow- chernozemic type were formed; the spore–pollen spectra of these periods are characterized by a higher por- tion of tree species and by the presence of phytoliths of meadow grasses …","https://www.researchgate.net/profile/O-Khokhlova/publication/325353172_Climate_and_Vegetation_Changes_over_the_Past_7000_Years_in_the_Cis-Ural_Steppe/links/5b44d9f5aca272dc385d566c/Climate-and-Vegetation-Changes-over-the-Past-7000-Years-in-the-Cis-Ural-Steppe.pdf","https://scholar.google.com/scholar?q=related:Gz96vhOKKJkJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
0,"C Hamon","Early grinding systems in North-Western Europe: A critical review of 15 years of techno-functional research",2019,"Revista d'arqueologia de Ponent","raco.cat","https://www.raco.cat/index.php/RAP/article/view/382327","",207,"2021-09-15 11:30:54","","","","",,,,,0,0.00,0,1,2,"… The assemblages of the Early Neolithic of north- western Europe thus reveal a wide variety of quern types that were in use … When conditions of preservation are favourable, residue (phytoliths and starches in particular) analyses identify the families or parts of the original plants …","https://www.raco.cat/index.php/RAP/article/download/382327/475408/","https://scholar.google.com/scholar?q=related:XLiXPbhVKtQJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
28,"MN Ramsey, AM Rosen","Wedded to wetlands: Exploring Late Pleistocene plant-use in the Eastern Levant",2016,"Quaternary International","Elsevier","https://www.sciencedirect.com/science/article/pii/S1040618215011015","https://scholar.google.com/scholar?cites=7739233841473715359&as_sdt=2005&sciodt=2007&hl=en",208,"2021-09-15 11:30:54","","","","",,,,,28,5.60,14,2,5,"","https://www.sciencedirect.com/science/article/am/pii/S1040618215011015","https://scholar.google.com/scholar?q=related:n_y4sixIZ2sJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
0,"S Karg","Spices",2018,"The Encyclopedia of Archaeological Sciences","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/9781119188230.saseas0547","",209,"2021-09-15 11:30:54","","10.1002/9781119188230.saseas0547","","",,,,,0,0.00,0,1,3,"… microscopic methods in order to detect visible plant microremains, such as starch grains (see starch granule analysis) and phytoliths (see phytolith … feces (see coprolites) that were found in several of the UNESCO lake dwelling sites in the circum-alpine region of central Europe …","","https://scholar.google.com/scholar?q=related:emiOZyHcSBIJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
1,"M Cougnon, J Schoelynck, R Van den Eynde, L Maas…","Prospects to select tall fescue with a low silica concentration",2020,"Euphytica","Springer","https://link.springer.com/article/10.1007/s10681-020-02663-1","https://scholar.google.com/scholar?cites=4377498155450484636&as_sdt=2005&sciodt=2007&hl=en",210,"2021-09-15 11:30:54","","10.1007/s10681-020-02663-1","","",,,,,1,1.00,0,5,1,"… as silica bodies called phytoliths for which, based on their location, a distinction is made between lumen and cell wall phytoliths (reviewed by … Indeed, in the second half of the twentieth century, when tall fescue breeding started in Europe, French breeders improved the animal …","https://biblio.ugent.be/publication/8711669/file/8711671","https://scholar.google.com/scholar?q=related:nMeNIGH_vzwJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
1,"YJM Koné, B Van de Vijver, J Schoelynck","The role of macrophytes in biogenic silica storage in Ivory Coast lagoons",2019,"Frontiers in Earth Science","frontiersin.org","https://www.frontiersin.org/articles/10.3389/feart.2019.00248/full","https://scholar.google.com/scholar?cites=14147401435624362383&as_sdt=2005&sciodt=2007&hl=en",211,"2021-09-15 11:30:54","HTML","","","",,,,,1,0.50,0,3,2,"… Sediment data showed that the three lagoons store a large quantity of BSi in their sediments with values ranging from 2 to 8 t BSi ha −1 . Because of macrophyte influence in these lagoons, macrophyte phytoliths were expected to contribute significantly to this sediment BSi stock …","https://www.frontiersin.org/articles/10.3389/feart.2019.00248/full","https://scholar.google.com/scholar?q=related:j9E9SaaqVcQJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
7,"F Rivals, GM Semprebon, AM Lister","Feeding traits and dietary variation in Pleistocene proboscideans: A tooth microwear review",2019,"Quaternary Science Reviews","Elsevier","https://www.sciencedirect.com/science/article/pii/S0277379119302641","https://scholar.google.com/scholar?cites=6226228143453309644&as_sdt=2005&sciodt=2007&hl=en",212,"2021-09-15 11:30:54","","","","",,,,,7,3.50,2,3,2,"… Highlights. • Palaeodiet of proboscideans from the Plio-Pleistocene of Europe and North America. • … The Middle and Late Pleistocene Palaeoloxodon antiquus from Europe also shows dietary plasticity, with browsing, grazing and mixed feeding patterns observed …","","https://scholar.google.com/scholar?q=related:zAoTLYIBaFYJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
5,"Q Borderie, T Ball, R Banerjea, M Bizri…","Early Middle Ages houses of Gien (France) from the inside: geoarchaeology and archaeobotany of 9th–11th c. floors",2020,"Environmental …","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/14614103.2018.1534716","https://scholar.google.com/scholar?cites=1451819713919135273&as_sdt=2005&sciodt=2007&hl=en",213,"2021-09-15 11:30:54","","10.1080/14614103.2018.1534716","","",,,,,5,5.00,1,5,1,"… These litters include an abundance of phytoliths and some seeds, both produced by cultivated cereals, which were processed in situ, such as Triticum durum, Secale cereale and Hordeum vulgare … Table 3. Counting of phytoliths from bulk sample in SC 10159 of building B3 …","","https://scholar.google.com/scholar?q=related:KS4PdlbmJRQJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
0,"E Garrison","Techniques for Archaeological Sediments and Soils",2016,"Techniques in Archaeological Geology","Springer","https://link.springer.com/chapter/10.1007/978-3-319-30232-4_4","",214,"2021-09-15 11:30:54","","10.1007/978-3-319-30232-4_4","","",,,,,0,0.00,0,1,5,"… In Europe, and elsewhere, the particle size classes vary slightly from that of the USDA scheme … HMP is the most commonly used dispersant chemical and is recommended in microbotanical separations of pollen and phytoliths (Yaalon 1976; Rovner 1996a) …","","https://scholar.google.com/scholar?q=related:QDbSN831HGsJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
2,"M Ivanova","'No quern, no food'? Milling technology and the spread of farming in southeast Europe",2018,"SOCIAL DIMENSIONS OF FOOD IN THE …","academia.edu","https://www.academia.edu/download/64381689/ivanova%20etal_2018%20small.pdf#page=189","https://scholar.google.com/scholar?cites=3714466031076353720&as_sdt=2005&sciodt=2007&hl=en",215,"2021-09-15 11:30:54","PDF","","","",,,,,2,0.67,2,1,3,"… a larger collaborative project titled 'Food Cultures: Interdisciplinary studies of early farming, food technology and palaeodiet in Southeastern Europe'and was … The preliminary results show a regular presence of plant phytoliths and, less regularly, of cereal starch grains on these …","https://www.academia.edu/download/64381689/ivanova%20etal_2018%20small.pdf#page=189","https://scholar.google.com/scholar?q=related:uKaP2CxvjDMJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
3,"ATK Bui, LT Duong, MN Nguyen","Accumulation of copper and cadmium in soil–rice systems in terrace and lowland paddies of the Red River basin, Vietnam: the possible regulatory role of silicon",2020,"Environmental Geochemistry and Health","Springer","https://link.springer.com/article/10.1007/s10653-020-00626-y","https://scholar.google.com/scholar?cites=8151356405134256514&as_sdt=2005&sciodt=2007&hl=en",216,"2021-09-15 11:30:54","","10.1007/s10653-020-00626-y","","",,,,,3,3.00,1,3,1,"Rice production in floodplain deltas is currently vulnerable to climate change and contamination from anthropogenic activities. The relocation of rice prod.","https://www.researchgate.net/profile/Duong-Lim/publication/342437722_Accumulation_of_copper_and_cadmium_in_soil-rice_systems_in_terrace_and_lowland_paddies_of_the_Red_River_basin_Vietnam_the_possible_regulatory_role_of_silicon/links/5ef45d5e92851c35353fc79a/Accumulation-of-copper-and-cadmium-in-soil-rice-systems-in-terrace-and-lowland-paddies-of-the-Red-River-basin-Vietnam-the-possible-regulatory-role-of-silicon.pdf","https://scholar.google.com/scholar?q=related:gumhdXZvH3EJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
2,"X Tao, M Wen, R Li, RS Vachula, L Pang, C Li…","Phytolith sizes and assemblages differentiate genera and ecotypes of woody bamboos in subtropical Southwest China",2020,"Review of Palaeobotany …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0034666719300703","https://scholar.google.com/scholar?cites=13248556698084916485&as_sdt=2005&sciodt=2007&hl=en",217,"2021-09-15 11:30:54","","","","",,,,,2,2.00,0,7,1,"… Bamboo stands are an important forest type existing on all continents besides Europe and Antarctica (Judziewicz et al., 1999, Chen et al … Phytoliths are microscopic silica bodies that precipitate in or between cells of living plant tissues and which can be used to differentiate …","","https://scholar.google.com/scholar?q=related:BT35fx9U3LcJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
2,"AK Formiga, JR Myers","Images and Descriptions of Cucurbita maxima in Western Europe in the Sixteenth and Seventeenth Centuries",2019,"Plant Breeding Reviews","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/9781119616801.ch9","https://scholar.google.com/scholar?cites=10268053377435728427&as_sdt=2005&sciodt=2007&hl=en",218,"2021-09-15 11:30:54","","10.1002/9781119616801.ch9","","",,,,,2,1.00,1,2,2,"… maxima in Western Europe in the … Using a multidisciplinary approach, this paper examines where in South America C. maxima was present before the arrival of Europeans and whether it could have reached Europe before the conquest of Peru …","","https://scholar.google.com/scholar?q=related:K3rO8CR0f44J:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
0,"C Hamon, S Réguer, L Bellot-Gurlet, Y Pailler…","Tracking the first bronze metallurgists of Western Europe: combined use-wear analysis and X-ray fluorescence synchrotron spectroscopy of a stone toolkit from …",2020,"Archaeological and …","Springer","https://link.springer.com/article/10.1007/s12520-019-00999-x","",219,"2021-09-15 11:30:54","","10.1007/s12520-019-00999-x","","",,,,,0,0.00,0,5,1,"… Download PDF. Download PDF. Original Paper; Published: 08 January 2020. Tracking the first bronze metallurgists of Western Europe: combined use-wear analysis and X-ray fluorescence synchrotron spectroscopy of a stone toolkit from Ploneour-Lanvern (Brittany) …","https://hal.archives-ouvertes.fr/hal-02444675/file/Hamon-et-al_2020.pdf","https://scholar.google.com/scholar?q=related:Te7YqOFUTFUJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
3,"P Sümegi, S Gulyás, D Molnár, K Náfrádi…","Ice Age Terrestrial and Freshwater Gastropod Refugia in the Carpathian Basin, Central Europe",2018,"… Resources of Water","books.google.com","https://books.google.com/books?hl=en&lr=&id=-nCQDwAAQBAJ&oi=fnd&pg=PA93&dq=phytoliths+europe&ots=NeXMO-QK5_&sig=6Qu15elzYOtSrfTcvamMzHoFXNE","https://scholar.google.com/scholar?cites=9026977078788878176&as_sdt=2005&sciodt=2007&hl=en",220,"2021-09-15 11:30:54","","","","",,,,,3,1.00,1,5,3,"… Ladislaus but on the question of refugia in Hungary and Central Europe as well. Not … Complementing comprehensive paleoecological investigations of loess/paleosol sequences from various parts of the basin using numerous biotic proxies (mollusks, phytoliths, alkanes) clearly …","http://publicatio.bibl.u-szeged.hu/19283/1/BRW2018-Sumegietal.pdf","https://scholar.google.com/scholar?q=related:YO_NgNNDRn0J:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
0,"JA Svoboda","Dolní Vestonice–Pavlov: Explaining Paleolithic Settlements in Central Europe",2020,"","Texas A&M University Press","","",221,"2021-09-15 11:30:54","CITATION","","","",,,,,0,0.00,0,1,1,"","",""
1,"K SHERRILL, FLE WILLIAMS","Reconstructing the diet of Late Neolithic farmers of Belgium from dental microwear features",2019,"Notæ Præhistoricæ","biblio.naturalsciences.be","https://biblio.naturalsciences.be/associated_publications/notae-praehistoricae/NP39/np39_113-123_sherrill-etal_neolithicdiet_281119_600-rgb_pa17.pdf","https://scholar.google.com/scholar?cites=16731614830289513175&as_sdt=2005&sciodt=2007&hl=en",222,"2021-09-15 11:30:54","PDF","","","",,,,,1,0.50,1,2,2,"… The large number of fine scratches on the molars from Maurenne Caverne de la Cave suggests an intensive use of tough foods with adhering grit or stalks of grasses with phytoliths … Measuring the rate of spread of early farming in Europe. Man, New Series, 6 (4): 674-688 …","https://biblio.naturalsciences.be/associated_publications/notae-praehistoricae/NP39/np39_113-123_sherrill-etal_neolithicdiet_281119_600-rgb_pa17.pdf","https://scholar.google.com/scholar?q=related:12oQTgqjMugJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
19,"M McCormick","Molecular Middle Ages: early medieval economic history in the twenty-first century",2016,"","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.4324/9781315238548-16/molecular-middle-ages-early-medieval-economic-history-twenty-first-century-michael-mccormick","https://scholar.google.com/scholar?cites=10443724852294700865&as_sdt=2005&sciodt=2007&hl=en",223,"2021-09-15 11:30:54","BOOK","","","",,,,,19,3.80,19,1,5,"… The Long Morning of Medieval Europe 86 the role of marine resources.10 Parasitologists are analyzing northern European fish and meat … as the parasite eggs recovered from their latrines testify.11 Finally, palaeobotanists have begun to detect diets from phytoliths still lodged in …","","https://scholar.google.com/scholar?q=related:Qc_xgGuQ75AJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
52,"DR Piperno","Non-affluent foragers: Resource availability, seasonal shortages, and the emergence of agriculture in Panamanian tropical forests",2020,"The Emergence of Agriculture","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.4324/9781003060765-4/non-affluent-foragers-dolores-piperno","https://scholar.google.com/scholar?cites=12169666718392821976&as_sdt=2005&sciodt=2007&hl=en",224,"2021-09-15 11:30:54","","","","",,,,,52,52.00,52,1,1,"… The process by which maize may have spread is not considered here, but Ammerman and Cavalli-Sforza's model for Europe of local small … Maize phytoliths are also present in the pre-Ceramic late Vegas occupation of the Santa Elena Peninsula, Ecuador, dated to the late …","","https://scholar.google.com/scholar?q=related:2KiyGGdX46gJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
15,"K Hardy, S Buckley, L Copeland","Pleistocene dental calculus: Recovering information on Paleolithic food items, medicines, paleoenvironment and microbes",2018,"… Anthropology: Issues, News …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/evan.21718","https://scholar.google.com/scholar?cites=16597251523680043708&as_sdt=2005&sciodt=2007&hl=en",225,"2021-09-15 11:30:54","","10.1002/evan.21718","","",,,,,15,5.00,5,3,3,"… A wide range of materials have been identified in this way, including microcharcoal fragments, pollen grains, fungal spores, phytoliths, insect fragments, and fibers, as well as starch granules (Figure 1, Table 1). This method is extremely useful in that it documents the physical …","","https://scholar.google.com/scholar?q=related:vILCJFNIVeYJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
1,"J Juan, C Lalueza, J Nadal","Estudio de fitolitos en dientes como indicadores de patrones de dieta y su aplicación en arqueologia",2020,"Trabalhos de Antropologia e …","aleph.letras.up.pt","http://aleph.letras.up.pt/index.php/tae/article/viewFile/9295/8520","https://scholar.google.com/scholar?cites=17611654845887880467&as_sdt=2005&sciodt=2007&hl=en",226,"2021-09-15 11:30:54","PDF","","","",,,,,1,1.00,0,3,1,"… Universitat de Barcelona. 1993b. KAPLAN L., SMITH MB& SNEDDON LA (1992), Cereal grain phytoliths of Southwest Asia and Europe, en RAPP G.Jr. & MULHOLLAND SC (Ed), Phytolith sistematics. Emerging issues, en Advances in Archaeological and Museum Science …","http://aleph.letras.up.pt/index.php/tae/article/viewFile/9295/8520","https://scholar.google.com/scholar?q=related:Ex3vk8UqafQJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
5,"A Salavert","Agricultural dispersals in mediterranean and temperate Europe",2017,"Oxford Research Encyclopedia of Environmental …","oxfordre.com","https://oxfordre.com/environmentalscience/DocumentId/acrefore-9780199389414-e-307","https://scholar.google.com/scholar?cites=5372884558834709947&as_sdt=2005&sciodt=2007&hl=en",227,"2021-09-15 11:30:54","","","","",,,,,5,1.25,5,1,4,"… Several types of residues, plant microfossils (phytoliths, pollen grains and starch, and organic residues), plant macrofossils (charcoal), artifacts (grinding … by archaeology (many proxies are used to study the agricultural system), the large territory in question (Europe), and the …","https://halshs.archives-ouvertes.fr/halshs-02165870/file/Salavert-2017-Hal.pdf","https://scholar.google.com/scholar?q=related:uzWGHApSkEoJ:scholar.google.com/&scioq=phytoliths+europe&hl=en&as_sdt=2007&as_ylo=2016&as_yhi=2020"
